date,nav,fund_code,fund_name,category
2014-07-24,27.632,118825,Mirae Asset Large Cap Fund,Large Cap
2014-07-25,27.334,118825,Mirae Asset Large Cap Fund,Large Cap
2014-07-28,27.12,118825,Mirae Asset Large Cap Fund,Large Cap
2014-07-30,27.368,118825,Mirae Asset Large Cap Fund,Large Cap
2014-07-31,27.219,118825,Mirae Asset Large Cap Fund,Large Cap
2014-08-01,27.008,118825,Mirae Asset Large Cap Fund,Large Cap
2014-08-04,27.371,118825,Mirae Asset Large Cap Fund,Large Cap
2014-08-05,27.57,118825,Mirae Asset Large Cap Fund,Large Cap
2014-08-06,27.4,118825,Mirae Asset Large Cap Fund,Large Cap
2014-08-07,27.348,118825,Mirae Asset Large Cap Fund,Large Cap
2014-08-08,27.054,118825,Mirae Asset Large Cap Fund,Large Cap
2014-08-11,27.296,118825,Mirae Asset Large Cap Fund,Large Cap
2014-08-12,27.608,118825,Mirae Asset Large Cap Fund,Large Cap
2014-08-13,27.599,118825,Mirae Asset Large Cap Fund,Large Cap
2014-08-14,27.801,118825,Mirae Asset Large Cap Fund,Large Cap
2014-08-18,28.226,118825,Mirae Asset Large Cap Fund,Large Cap
2014-08-19,28.411,118825,Mirae Asset Large Cap Fund,Large Cap
2014-08-20,28.446,118825,Mirae Asset Large Cap Fund,Large Cap
2014-08-21,28.616,118825,Mirae Asset Large Cap Fund,Large Cap
2014-08-22,28.692,118825,Mirae Asset Large Cap Fund,Large Cap
2014-08-25,28.576,118825,Mirae Asset Large Cap Fund,Large Cap
2014-08-26,28.512,118825,Mirae Asset Large Cap Fund,Large Cap
2014-08-27,28.638,118825,Mirae Asset Large Cap Fund,Large Cap
2014-08-28,28.625,118825,Mirae Asset Large Cap Fund,Large Cap
2014-09-01,28.959,118825,Mirae Asset Large Cap Fund,Large Cap
2014-09-02,29.2,118825,Mirae Asset Large Cap Fund,Large Cap
2014-09-03,29.435,118825,Mirae Asset Large Cap Fund,Large Cap
2014-09-04,29.45,118825,Mirae Asset Large Cap Fund,Large Cap
2014-09-05,29.524,118825,Mirae Asset Large Cap Fund,Large Cap
2014-09-08,29.934,118825,Mirae Asset Large Cap Fund,Large Cap
2014-09-09,29.917,118825,Mirae Asset Large Cap Fund,Large Cap
2014-09-10,29.783,118825,Mirae Asset Large Cap Fund,Large Cap
2014-09-11,30.014,118825,Mirae Asset Large Cap Fund,Large Cap
2014-09-12,30.174,118825,Mirae Asset Large Cap Fund,Large Cap
2014-09-15,30.142,118825,Mirae Asset Large Cap Fund,Large Cap
2014-09-16,29.414,118825,Mirae Asset Large Cap Fund,Large Cap
2014-09-17,29.559,118825,Mirae Asset Large Cap Fund,Large Cap
2014-09-18,30.063,118825,Mirae Asset Large Cap Fund,Large Cap
2014-09-19,30.095,118825,Mirae Asset Large Cap Fund,Large Cap
2014-09-22,30.128,118825,Mirae Asset Large Cap Fund,Large Cap
2014-09-23,29.622,118825,Mirae Asset Large Cap Fund,Large Cap
2014-09-24,29.483,118825,Mirae Asset Large Cap Fund,Large Cap
2014-09-25,29.039,118825,Mirae Asset Large Cap Fund,Large Cap
2014-09-26,29.249,118825,Mirae Asset Large Cap Fund,Large Cap
2014-09-29,29.42,118825,Mirae Asset Large Cap Fund,Large Cap
2014-09-30,29.493,118825,Mirae Asset Large Cap Fund,Large Cap
2014-10-01,29.474,118825,Mirae Asset Large Cap Fund,Large Cap
2014-10-07,29.164,118825,Mirae Asset Large Cap Fund,Large Cap
2014-10-08,29.077,118825,Mirae Asset Large Cap Fund,Large Cap
2014-10-09,29.521,118825,Mirae Asset Large Cap Fund,Large Cap
2014-10-10,29.122,118825,Mirae Asset Large Cap Fund,Large Cap
2014-10-13,29.31,118825,Mirae Asset Large Cap Fund,Large Cap
2014-10-14,29.284,118825,Mirae Asset Large Cap Fund,Large Cap
2014-10-16,28.741,118825,Mirae Asset Large Cap Fund,Large Cap
2014-10-17,28.904,118825,Mirae Asset Large Cap Fund,Large Cap
2014-10-20,29.2,118825,Mirae Asset Large Cap Fund,Large Cap
2014-10-21,29.376,118825,Mirae Asset Large Cap Fund,Large Cap
2014-10-22,29.67,118825,Mirae Asset Large Cap Fund,Large Cap
2014-10-27,29.695,118825,Mirae Asset Large Cap Fund,Large Cap
2014-10-28,29.863,118825,Mirae Asset Large Cap Fund,Large Cap
2014-10-29,30.023,118825,Mirae Asset Large Cap Fund,Large Cap
2014-10-30,30.24,118825,Mirae Asset Large Cap Fund,Large Cap
2014-10-31,30.685,118825,Mirae Asset Large Cap Fund,Large Cap
2014-11-03,30.822,118825,Mirae Asset Large Cap Fund,Large Cap
2014-11-05,30.814,118825,Mirae Asset Large Cap Fund,Large Cap
2014-11-07,30.948,118825,Mirae Asset Large Cap Fund,Large Cap
2014-11-10,30.974,118825,Mirae Asset Large Cap Fund,Large Cap
2014-11-11,31.163,118825,Mirae Asset Large Cap Fund,Large Cap
2014-11-12,31.35,118825,Mirae Asset Large Cap Fund,Large Cap
2014-11-13,31.174,118825,Mirae Asset Large Cap Fund,Large Cap
2014-11-14,31.334,118825,Mirae Asset Large Cap Fund,Large Cap
2014-11-17,31.553,118825,Mirae Asset Large Cap Fund,Large Cap
2014-11-18,31.612,118825,Mirae Asset Large Cap Fund,Large Cap
2014-11-19,31.451,118825,Mirae Asset Large Cap Fund,Large Cap
2014-11-20,31.422,118825,Mirae Asset Large Cap Fund,Large Cap
2014-11-21,31.588,118825,Mirae Asset Large Cap Fund,Large Cap
2014-11-24,31.822,118825,Mirae Asset Large Cap Fund,Large Cap
2014-11-25,31.501,118825,Mirae Asset Large Cap Fund,Large Cap
2014-11-26,31.489,118825,Mirae Asset Large Cap Fund,Large Cap
2014-11-27,31.542,118825,Mirae Asset Large Cap Fund,Large Cap
2014-11-28,31.956,118825,Mirae Asset Large Cap Fund,Large Cap
2014-12-01,31.943,118825,Mirae Asset Large Cap Fund,Large Cap
2014-12-02,31.95,118825,Mirae Asset Large Cap Fund,Large Cap
2014-12-03,32.157,118825,Mirae Asset Large Cap Fund,Large Cap
2014-12-04,32.199,118825,Mirae Asset Large Cap Fund,Large Cap
2014-12-05,32.072,118825,Mirae Asset Large Cap Fund,Large Cap
2014-12-08,31.728,118825,Mirae Asset Large Cap Fund,Large Cap
2014-12-09,31.307,118825,Mirae Asset Large Cap Fund,Large Cap
2014-12-10,31.537,118825,Mirae Asset Large Cap Fund,Large Cap
2014-12-11,31.368,118825,Mirae Asset Large Cap Fund,Large Cap
2014-12-12,31.159,118825,Mirae Asset Large Cap Fund,Large Cap
2014-12-15,31.057,118825,Mirae Asset Large Cap Fund,Large Cap
2014-12-16,30.476,118825,Mirae Asset Large Cap Fund,Large Cap
2014-12-17,30.32,118825,Mirae Asset Large Cap Fund,Large Cap
2014-12-18,30.986,118825,Mirae Asset Large Cap Fund,Large Cap
2014-12-19,31.211,118825,Mirae Asset Large Cap Fund,Large Cap
2014-12-22,31.492,118825,Mirae Asset Large Cap Fund,Large Cap
2014-12-23,31.356,118825,Mirae Asset Large Cap Fund,Large Cap
2014-12-24,31.114,118825,Mirae Asset Large Cap Fund,Large Cap
2014-12-26,31.23,118825,Mirae Asset Large Cap Fund,Large Cap
2014-12-29,31.435,118825,Mirae Asset Large Cap Fund,Large Cap
2014-12-30,31.522,118825,Mirae Asset Large Cap Fund,Large Cap
2014-12-31,31.646,118825,Mirae Asset Large Cap Fund,Large Cap
2015-01-01,31.766,118825,Mirae Asset Large Cap Fund,Large Cap
2015-01-02,32.039,118825,Mirae Asset Large Cap Fund,Large Cap
2015-01-05,31.996,118825,Mirae Asset Large Cap Fund,Large Cap
2015-01-06,31.085,118825,Mirae Asset Large Cap Fund,Large Cap
2015-01-07,31.003,118825,Mirae Asset Large Cap Fund,Large Cap
2015-01-08,31.538,118825,Mirae Asset Large Cap Fund,Large Cap
2015-01-09,31.661,118825,Mirae Asset Large Cap Fund,Large Cap
2015-01-12,31.89,118825,Mirae Asset Large Cap Fund,Large Cap
2015-01-13,31.877,118825,Mirae Asset Large Cap Fund,Large Cap
2015-01-14,31.852,118825,Mirae Asset Large Cap Fund,Large Cap
2015-01-15,32.443,118825,Mirae Asset Large Cap Fund,Large Cap
2015-01-16,32.589,118825,Mirae Asset Large Cap Fund,Large Cap
2015-01-19,32.71,118825,Mirae Asset Large Cap Fund,Large Cap
2015-01-20,33.107,118825,Mirae Asset Large Cap Fund,Large Cap
2015-01-21,33.202,118825,Mirae Asset Large Cap Fund,Large Cap
2015-01-22,33.285,118825,Mirae Asset Large Cap Fund,Large Cap
2015-01-23,33.47,118825,Mirae Asset Large Cap Fund,Large Cap
2015-01-27,33.862,118825,Mirae Asset Large Cap Fund,Large Cap
2015-01-28,33.999,118825,Mirae Asset Large Cap Fund,Large Cap
2015-01-29,34.152,118825,Mirae Asset Large Cap Fund,Large Cap
2015-01-30,33.653,118825,Mirae Asset Large Cap Fund,Large Cap
2015-02-02,33.599,118825,Mirae Asset Large Cap Fund,Large Cap
2015-02-03,33.417,118825,Mirae Asset Large Cap Fund,Large Cap
2015-02-04,33.21,118825,Mirae Asset Large Cap Fund,Large Cap
2015-02-05,33.184,118825,Mirae Asset Large Cap Fund,Large Cap
2015-02-06,32.821,118825,Mirae Asset Large Cap Fund,Large Cap
2015-02-09,32.387,118825,Mirae Asset Large Cap Fund,Large Cap
2015-02-10,32.57,118825,Mirae Asset Large Cap Fund,Large Cap
2015-02-11,32.989,118825,Mirae Asset Large Cap Fund,Large Cap
2015-02-12,33.234,118825,Mirae Asset Large Cap Fund,Large Cap
2015-02-13,33.603,118825,Mirae Asset Large Cap Fund,Large Cap
2015-02-16,33.48,118825,Mirae Asset Large Cap Fund,Large Cap
2015-02-18,33.74,118825,Mirae Asset Large Cap Fund,Large Cap
2015-02-19,33.866,118825,Mirae Asset Large Cap Fund,Large Cap
2015-02-20,33.765,118825,Mirae Asset Large Cap Fund,Large Cap
2015-02-23,33.485,118825,Mirae Asset Large Cap Fund,Large Cap
2015-02-24,33.486,118825,Mirae Asset Large Cap Fund,Large Cap
2015-02-25,33.403,118825,Mirae Asset Large Cap Fund,Large Cap
2015-02-26,33.041,118825,Mirae Asset Large Cap Fund,Large Cap
2015-02-27,33.581,118825,Mirae Asset Large Cap Fund,Large Cap
2015-03-02,34.31,118825,Mirae Asset Large Cap Fund,Large Cap
2015-03-03,34.547,118825,Mirae Asset Large Cap Fund,Large Cap
2015-03-04,34.329,118825,Mirae Asset Large Cap Fund,Large Cap
2015-03-05,34.479,118825,Mirae Asset Large Cap Fund,Large Cap
2015-03-09,33.859,118825,Mirae Asset Large Cap Fund,Large Cap
2015-03-10,33.876,118825,Mirae Asset Large Cap Fund,Large Cap
2015-03-11,33.812,118825,Mirae Asset Large Cap Fund,Large Cap
2015-03-12,34.207,118825,Mirae Asset Large Cap Fund,Large Cap
2015-03-13,33.765,118825,Mirae Asset Large Cap Fund,Large Cap
2015-03-16,33.703,118825,Mirae Asset Large Cap Fund,Large Cap
2015-03-17,34.02,118825,Mirae Asset Large Cap Fund,Large Cap
2015-03-18,34.041,118825,Mirae Asset Large Cap Fund,Large Cap
2015-03-19,33.824,118825,Mirae Asset Large Cap Fund,Large Cap
2015-03-20,33.418,118825,Mirae Asset Large Cap Fund,Large Cap
2015-03-23,33.211,118825,Mirae Asset Large Cap Fund,Large Cap
2015-03-24,33.218,118825,Mirae Asset Large Cap Fund,Large Cap
2015-03-25,33.079,118825,Mirae Asset Large Cap Fund,Large Cap
2015-03-26,32.501,118825,Mirae Asset Large Cap Fund,Large Cap
2015-03-27,32.54,118825,Mirae Asset Large Cap Fund,Large Cap
2015-03-30,33.093,118825,Mirae Asset Large Cap Fund,Large Cap
2015-03-31,33.14,118825,Mirae Asset Large Cap Fund,Large Cap
2015-04-01,33.591,118825,Mirae Asset Large Cap Fund,Large Cap
2015-04-06,33.822,118825,Mirae Asset Large Cap Fund,Large Cap
2015-04-07,33.879,118825,Mirae Asset Large Cap Fund,Large Cap
2015-04-08,34.22,118825,Mirae Asset Large Cap Fund,Large Cap
2015-04-09,34.379,118825,Mirae Asset Large Cap Fund,Large Cap
2015-04-10,34.369,118825,Mirae Asset Large Cap Fund,Large Cap
2015-04-13,34.517,118825,Mirae Asset Large Cap Fund,Large Cap
2015-04-15,34.236,118825,Mirae Asset Large Cap Fund,Large Cap
2015-04-16,33.946,118825,Mirae Asset Large Cap Fund,Large Cap
2015-04-17,33.493,118825,Mirae Asset Large Cap Fund,Large Cap
2015-04-20,32.88,118825,Mirae Asset Large Cap Fund,Large Cap
2015-04-21,32.647,118825,Mirae Asset Large Cap Fund,Large Cap
2015-04-22,32.786,118825,Mirae Asset Large Cap Fund,Large Cap
2015-04-23,32.737,118825,Mirae Asset Large Cap Fund,Large Cap
2015-04-24,32.342,118825,Mirae Asset Large Cap Fund,Large Cap
2015-04-27,31.854,118825,Mirae Asset Large Cap Fund,Large Cap
2015-04-28,32.32,118825,Mirae Asset Large Cap Fund,Large Cap
2015-04-29,32.302,118825,Mirae Asset Large Cap Fund,Large Cap
2015-04-30,32.181,118825,Mirae Asset Large Cap Fund,Large Cap
2015-05-04,32.578,118825,Mirae Asset Large Cap Fund,Large Cap
2015-05-05,32.523,118825,Mirae Asset Large Cap Fund,Large Cap
2015-05-06,31.574,118825,Mirae Asset Large Cap Fund,Large Cap
2015-05-07,31.272,118825,Mirae Asset Large Cap Fund,Large Cap
2015-05-08,31.824,118825,Mirae Asset Large Cap Fund,Large Cap
2015-05-11,32.33,118825,Mirae Asset Large Cap Fund,Large Cap
2015-05-12,31.671,118825,Mirae Asset Large Cap Fund,Large Cap
2015-05-13,32.079,118825,Mirae Asset Large Cap Fund,Large Cap
2015-05-14,32.221,118825,Mirae Asset Large Cap Fund,Large Cap
2015-05-15,32.43,118825,Mirae Asset Large Cap Fund,Large Cap
2015-05-18,32.746,118825,Mirae Asset Large Cap Fund,Large Cap
2015-05-19,32.757,118825,Mirae Asset Large Cap Fund,Large Cap
2015-05-20,32.937,118825,Mirae Asset Large Cap Fund,Large Cap
2015-05-21,32.919,118825,Mirae Asset Large Cap Fund,Large Cap
2015-05-22,33.057,118825,Mirae Asset Large Cap Fund,Large Cap
2015-05-25,32.849,118825,Mirae Asset Large Cap Fund,Large Cap
2015-05-26,32.847,118825,Mirae Asset Large Cap Fund,Large Cap
2015-05-27,32.823,118825,Mirae Asset Large Cap Fund,Large Cap
2015-05-28,32.729,118825,Mirae Asset Large Cap Fund,Large Cap
2015-05-29,33.256,118825,Mirae Asset Large Cap Fund,Large Cap
2015-06-01,33.226,118825,Mirae Asset Large Cap Fund,Large Cap
2015-06-02,32.444,118825,Mirae Asset Large Cap Fund,Large Cap
2015-06-03,32.071,118825,Mirae Asset Large Cap Fund,Large Cap
2015-06-04,32.116,118825,Mirae Asset Large Cap Fund,Large Cap
2015-06-05,32.098,118825,Mirae Asset Large Cap Fund,Large Cap
2015-06-08,31.748,118825,Mirae Asset Large Cap Fund,Large Cap
2015-06-09,31.733,118825,Mirae Asset Large Cap Fund,Large Cap
2015-06-10,32.127,118825,Mirae Asset Large Cap Fund,Large Cap
2015-06-11,31.582,118825,Mirae Asset Large Cap Fund,Large Cap
2015-06-12,31.62,118825,Mirae Asset Large Cap Fund,Large Cap
2015-06-15,31.677,118825,Mirae Asset Large Cap Fund,Large Cap
2015-06-16,31.886,118825,Mirae Asset Large Cap Fund,Large Cap
2015-06-17,32.121,118825,Mirae Asset Large Cap Fund,Large Cap
2015-06-18,32.528,118825,Mirae Asset Large Cap Fund,Large Cap
2015-06-19,32.699,118825,Mirae Asset Large Cap Fund,Large Cap
2015-06-22,33.161,118825,Mirae Asset Large Cap Fund,Large Cap
2015-06-23,33.262,118825,Mirae Asset Large Cap Fund,Large Cap
2015-06-24,33.139,118825,Mirae Asset Large Cap Fund,Large Cap
2015-06-25,33.323,118825,Mirae Asset Large Cap Fund,Large Cap
2015-06-26,33.338,118825,Mirae Asset Large Cap Fund,Large Cap
2015-06-29,32.986,118825,Mirae Asset Large Cap Fund,Large Cap
2015-06-30,33.227,118825,Mirae Asset Large Cap Fund,Large Cap
2015-07-01,33.608,118825,Mirae Asset Large Cap Fund,Large Cap
2015-07-02,33.687,118825,Mirae Asset Large Cap Fund,Large Cap
2015-07-03,33.736,118825,Mirae Asset Large Cap Fund,Large Cap
2015-07-06,33.943,118825,Mirae Asset Large Cap Fund,Large Cap
2015-07-07,34.038,118825,Mirae Asset Large Cap Fund,Large Cap
2015-07-08,33.526,118825,Mirae Asset Large Cap Fund,Large Cap
2015-07-09,33.466,118825,Mirae Asset Large Cap Fund,Large Cap
2015-07-10,33.587,118825,Mirae Asset Large Cap Fund,Large Cap
2015-07-13,34.007,118825,Mirae Asset Large Cap Fund,Large Cap
2015-07-14,34.009,118825,Mirae Asset Large Cap Fund,Large Cap
2015-07-15,34.267,118825,Mirae Asset Large Cap Fund,Large Cap
2015-07-16,34.645,118825,Mirae Asset Large Cap Fund,Large Cap
2015-07-17,34.681,118825,Mirae Asset Large Cap Fund,Large Cap
2015-07-20,34.711,118825,Mirae Asset Large Cap Fund,Large Cap
2015-07-21,34.252,118825,Mirae Asset Large Cap Fund,Large Cap
2015-07-22,34.717,118825,Mirae Asset Large Cap Fund,Large Cap
2015-07-23,34.672,118825,Mirae Asset Large Cap Fund,Large Cap
2015-07-24,34.443,118825,Mirae Asset Large Cap Fund,Large Cap
2015-07-27,33.852,118825,Mirae Asset Large Cap Fund,Large Cap
2015-07-28,33.841,118825,Mirae Asset Large Cap Fund,Large Cap
2015-07-29,34.103,118825,Mirae Asset Large Cap Fund,Large Cap
2015-07-30,34.323,118825,Mirae Asset Large Cap Fund,Large Cap
2015-07-31,34.697,118825,Mirae Asset Large Cap Fund,Large Cap
2015-08-03,34.824,118825,Mirae Asset Large Cap Fund,Large Cap
2015-08-04,34.812,118825,Mirae Asset Large Cap Fund,Large Cap
2015-08-05,35.034,118825,Mirae Asset Large Cap Fund,Large Cap
2015-08-06,35.059,118825,Mirae Asset Large Cap Fund,Large Cap
2015-08-07,35.044,118825,Mirae Asset Large Cap Fund,Large Cap
2015-08-10,34.931,118825,Mirae Asset Large Cap Fund,Large Cap
2015-08-11,34.676,118825,Mirae Asset Large Cap Fund,Large Cap
2015-08-12,34.008,118825,Mirae Asset Large Cap Fund,Large Cap
2015-08-13,34.065,118825,Mirae Asset Large Cap Fund,Large Cap
2015-08-14,34.88,118825,Mirae Asset Large Cap Fund,Large Cap
2015-08-17,34.872,118825,Mirae Asset Large Cap Fund,Large Cap
2015-08-18,35.009,118825,Mirae Asset Large Cap Fund,Large Cap
2015-08-19,35.193,118825,Mirae Asset Large Cap Fund,Large Cap
2015-08-20,34.658,118825,Mirae Asset Large Cap Fund,Large Cap
2015-08-21,34.351,118825,Mirae Asset Large Cap Fund,Large Cap
2015-08-24,32.071,118825,Mirae Asset Large Cap Fund,Large Cap
2015-08-25,32.507,118825,Mirae Asset Large Cap Fund,Large Cap
2015-08-26,32.252,118825,Mirae Asset Large Cap Fund,Large Cap
2015-08-27,32.883,118825,Mirae Asset Large Cap Fund,Large Cap
2015-08-28,33.02,118825,Mirae Asset Large Cap Fund,Large Cap
2015-08-31,32.833,118825,Mirae Asset Large Cap Fund,Large Cap
2015-09-01,32.054,118825,Mirae Asset Large Cap Fund,Large Cap
2015-09-02,31.864,118825,Mirae Asset Large Cap Fund,Large Cap
2015-09-03,32.299,118825,Mirae Asset Large Cap Fund,Large Cap
2015-09-04,31.57,118825,Mirae Asset Large Cap Fund,Large Cap
2015-09-07,31.073,118825,Mirae Asset Large Cap Fund,Large Cap
2015-09-08,31.568,118825,Mirae Asset Large Cap Fund,Large Cap
2015-09-09,32.172,118825,Mirae Asset Large Cap Fund,Large Cap
2015-09-10,32.117,118825,Mirae Asset Large Cap Fund,Large Cap
2015-09-11,32.149,118825,Mirae Asset Large Cap Fund,Large Cap
2015-09-14,32.49,118825,Mirae Asset Large Cap Fund,Large Cap
2015-09-15,32.376,118825,Mirae Asset Large Cap Fund,Large Cap
2015-09-16,32.477,118825,Mirae Asset Large Cap Fund,Large Cap
2015-09-18,32.803,118825,Mirae Asset Large Cap Fund,Large Cap
2015-09-21,32.87,118825,Mirae Asset Large Cap Fund,Large Cap
2015-09-22,32.292,118825,Mirae Asset Large Cap Fund,Large Cap
2015-09-23,32.469,118825,Mirae Asset Large Cap Fund,Large Cap
2015-09-24,32.605,118825,Mirae Asset Large Cap Fund,Large Cap
2015-09-28,32.306,118825,Mirae Asset Large Cap Fund,Large Cap
2015-09-29,32.51,118825,Mirae Asset Large Cap Fund,Large Cap
2015-09-30,32.94,118825,Mirae Asset Large Cap Fund,Large Cap
2015-10-01,32.94,118825,Mirae Asset Large Cap Fund,Large Cap
2015-10-05,33.491,118825,Mirae Asset Large Cap Fund,Large Cap
2015-10-06,33.569,118825,Mirae Asset Large Cap Fund,Large Cap
2015-10-07,33.52,118825,Mirae Asset Large Cap Fund,Large Cap
2015-10-08,33.312,118825,Mirae Asset Large Cap Fund,Large Cap
2015-10-09,33.389,118825,Mirae Asset Large Cap Fund,Large Cap
2015-10-12,33.309,118825,Mirae Asset Large Cap Fund,Large Cap
2015-10-13,33.251,118825,Mirae Asset Large Cap Fund,Large Cap
2015-10-14,33.198,118825,Mirae Asset Large Cap Fund,Large Cap
2015-10-15,33.51,118825,Mirae Asset Large Cap Fund,Large Cap
2015-10-16,33.823,118825,Mirae Asset Large Cap Fund,Large Cap
2015-10-19,34.063,118825,Mirae Asset Large Cap Fund,Large Cap
2015-10-20,34.09,118825,Mirae Asset Large Cap Fund,Large Cap
2015-10-21,33.949,118825,Mirae Asset Large Cap Fund,Large Cap
2015-10-23,33.976,118825,Mirae Asset Large Cap Fund,Large Cap
2015-10-26,33.772,118825,Mirae Asset Large Cap Fund,Large Cap
2015-10-27,33.786,118825,Mirae Asset Large Cap Fund,Large Cap
2015-10-28,33.475,118825,Mirae Asset Large Cap Fund,Large Cap
2015-10-29,33.184,118825,Mirae Asset Large Cap Fund,Large Cap
2015-10-30,33.071,118825,Mirae Asset Large Cap Fund,Large Cap
2015-11-02,33.046,118825,Mirae Asset Large Cap Fund,Large Cap
2015-11-03,33.034,118825,Mirae Asset Large Cap Fund,Large Cap
2015-11-04,32.902,118825,Mirae Asset Large Cap Fund,Large Cap
2015-11-05,32.55,118825,Mirae Asset Large Cap Fund,Large Cap
2015-11-06,32.571,118825,Mirae Asset Large Cap Fund,Large Cap
2015-11-09,32.543,118825,Mirae Asset Large Cap Fund,Large Cap
2015-11-10,32.069,118825,Mirae Asset Large Cap Fund,Large Cap
2015-11-13,32.105,118825,Mirae Asset Large Cap Fund,Large Cap
2015-11-16,32.268,118825,Mirae Asset Large Cap Fund,Large Cap
2015-11-17,32.35,118825,Mirae Asset Large Cap Fund,Large Cap
2015-11-18,32.043,118825,Mirae Asset Large Cap Fund,Large Cap
2015-11-19,32.524,118825,Mirae Asset Large Cap Fund,Large Cap
2015-11-20,32.655,118825,Mirae Asset Large Cap Fund,Large Cap
2015-11-23,32.687,118825,Mirae Asset Large Cap Fund,Large Cap
2015-11-24,32.616,118825,Mirae Asset Large Cap Fund,Large Cap
2015-11-26,32.776,118825,Mirae Asset Large Cap Fund,Large Cap
2015-11-27,33.02,118825,Mirae Asset Large Cap Fund,Large Cap
2015-11-30,33.024,118825,Mirae Asset Large Cap Fund,Large Cap
2015-12-01,33.092,118825,Mirae Asset Large Cap Fund,Large Cap
2015-12-02,33.012,118825,Mirae Asset Large Cap Fund,Large Cap
2015-12-03,32.733,118825,Mirae Asset Large Cap Fund,Large Cap
2015-12-04,32.479,118825,Mirae Asset Large Cap Fund,Large Cap
2015-12-07,32.526,118825,Mirae Asset Large Cap Fund,Large Cap
2015-12-08,32.322,118825,Mirae Asset Large Cap Fund,Large Cap
2015-12-09,31.857,118825,Mirae Asset Large Cap Fund,Large Cap
2015-12-10,32.145,118825,Mirae Asset Large Cap Fund,Large Cap
2015-12-11,31.911,118825,Mirae Asset Large Cap Fund,Large Cap
2015-12-14,32.015,118825,Mirae Asset Large Cap Fund,Large Cap
2015-12-15,32.214,118825,Mirae Asset Large Cap Fund,Large Cap
2015-12-16,32.385,118825,Mirae Asset Large Cap Fund,Large Cap
2015-12-17,32.87,118825,Mirae Asset Large Cap Fund,Large Cap
2015-12-18,32.572,118825,Mirae Asset Large Cap Fund,Large Cap
